Descrição,Preço,Estrelas,TotalReviews,Url
SMARTPHONE XIAOMI REDMI 9C 64GB LARANJA,"R$ 999,00","4,6 de 5 estrelas",220,https://www.amazon.com.br/SMARTPHONE-XIAOMI-REDMI-9C-LARANJA/dp/B08FCDRXLN/ref=sr_1_221?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-221&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Spark 6 Tecno Mobile Modelo KE7 128gb+4gb Preto - (Comet Black),"R$ 975,00",,,https://www.amazon.com.br/Smartphone-Spark-Tecno-Mobile-Modelo/dp/B08P6C3SH3/ref=sr_1_222?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-222&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Samsung Galaxy A32 5G 128GB 6,5 Octa Core Preto","R$ 1.999,00","3,0 de 5 estrelas",7,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-128GB-Preto/dp/B08ZVZB522/ref=sr_1_223?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-223&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 10 Versão Global 4GB+128GB Branco,"R$ 1.709,90","4,8 de 5 estrelas",110,https://www.amazon.com.br/Smartphone-Xiaomi-Vers%C3%A3o-Global-Branco/dp/B0926BFQYY/ref=sr_1_224?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-224&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Poco X3 GT 5G 256gb 8gb Cloud White - Branco,"R$ 2.579,00","5,0 de 5 estrelas",6,https://www.amazon.com.br/Smartphone-Xiaomi-X3-256gb-Cloud/dp/B09C6Q977P/ref=sr_1_225?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-225&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
HUAWEI P30 Lite - 4GB RAM 128GB - Versão Global,"R$ 1.740,50","4,6 de 5 estrelas",2.856,https://www.amazon.com.br/HUAWEI-P30-Lite-Vers%C3%A3o-Global/dp/B07PXSNRYY/ref=sr_1_226?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-226&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Multilaser G Max 2 4GB + 128GB Tela 6.5"" Android 11 Preto - P9158","R$ 913,95",,"em até 10x de R$ 91,44 sem juros",https://www.amazon.com.br/Smartphone-Multilaser-128GB-Android-Preto/dp/B099FJ8SLJ/ref=sr_1_227?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-227&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Houshome Alto-falante de computador A1 Mini-falante RGB portátil USB Powered 3.5mm caixa de som com fio 6W Subwoofer Controle de volume para computador laptop desktop Tablet PC smartphone,"R$ 92,87",,,https://www.amazon.com.br/Houshome-Alto-falante-computador-Mini-falante-smartphone/dp/B09GY4ZVHM/ref=sr_1_228?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-228&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"Kit de minitripé Manfrotto Pixi com braçadeira universal para smartphone, preto (MKPIXICLAMP-BK)","R$ 279,00","4,7 de 5 estrelas",20.116,https://www.amazon.com.br/MANFROTTO-MKPIXICLAMP-BK-IPHONE-C%C3%82MERA-COMPACT/dp/B0169SORBO/ref=sr_1_229?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-229&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
"Smartphone Samsung Galaxy S21 5G 128GB 6.2"" 8GB RAM 64+12+12MP Violeta","R$ 4.297,90","5,0 de 5 estrelas",1,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-128GB-Violeta/dp/B08XBJ14TZ/ref=sr_1_230?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-230&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone MI A3 128GB 4GB RAM Dual Versão GLOBAL,"R$ 1.599,00","4,7 de 5 estrelas",1.650,https://www.amazon.com.br/Smartphone-128GB-Dual-Vers%C3%A3o-GLOBAL/dp/B07VQQYFM6/ref=sr_1_231?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-231&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Suporte Tripé Celular Smartphone Mesa Portátil Selfie 360º,"R$ 14,36","4,3 de 5 estrelas",134,https://www.amazon.com.br/Suporte-Celular-Smartphone-Port%C3%A1til-Selfie/dp/B0924TM1S8/ref=sr_1_232?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-232
Xiaomi Redmi Note 9 64GB 3GB RAM - Versão Global - Polar White,"R$ 1.248,00","4,0 de 5 estrelas",969,https://www.amazon.com.br/Xiaomi-Redmi-Note-64GB-3GB/dp/B08867CQ2F/ref=sr_1_233?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-233&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Celular Smartphone Realme C15 Global 128gb/4gb Tela 6,5 Pol Azul","R$ 1.075,00","3,7 de 5 estrelas",6,https://www.amazon.com.br/Celular-Smartphone-Realme-Global-128gb/dp/B096LVZJKM/ref=sr_1_234?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-234&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Realme 6i 64GB Branco,"R$ 879,00","4,8 de 5 estrelas",9,https://www.amazon.com.br/realme-Realme-6i-64GB-Branco/dp/B08BGCVZZX/ref=sr_1_235?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-235&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Samsung Galaxy A01 Core 32GB Tela 5.3"" Camera 8MP Vermelho","R$ 759,00","4,0 de 5 estrelas",49,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Camera-Vermelho/dp/B08G63D3YX/ref=sr_1_236?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-236&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Poco X3 GT 5G 256gb 8gb Wave Blue - Azul,"R$ 2.549,90","4,7 de 5 estrelas",4,https://www.amazon.com.br/Smartphone-Xiaomi-Poco-X3-GT/dp/B09B7RHH9X/ref=sr_1_237?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-237&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi 9 Dual Chip 128gb 4gb Carbon Black,"R$ 1.480,00","4,1 de 5 estrelas",42,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-128gb-Carbon/dp/B08K96X46W/ref=sr_1_238?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-238&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Samsung Galaxy S20 FE 128GB 6.5 Octa Core Azul,"R$ 2.854,98","4,1 de 5 estrelas",9,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-128GB-Octa/dp/B095XHDLMK/ref=sr_1_239?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-239&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Positivo Twist 3 S513 32GB Dual Chip 5,5” - Vermelho","R$ 485,21","3,7 de 5 estrelas",60,https://www.amazon.com.br/Smartphone-Positivo-Twist-S513-32GB/dp/B088YLBN1W/ref=sr_1_241?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-241&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Caterpillar CAT S60 3GB RAM/32GB LTE Dual Sim Tela 4.7'' CAM.13MP+5MP Preto,"R$ 2.899,90","2,9 de 5 estrelas",3,https://www.amazon.com.br/Smartphone-Caterpillar-32GB-CAM-13MP-Preto/dp/B06XV1787M/ref=sr_1_244?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-244&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 8 Pro 64GB - Cinza,"R$ 1.875,00","4,8 de 5 estrelas",5.010,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-64GB/dp/B07Y8YWTFL/ref=sr_1_245?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-245&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi 9 Dual Chip 128gb 4gb Sunset Purple,"R$ 1.348,89","4,6 de 5 estrelas",33,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Sunset-Purple/dp/B08LW1JM3X/ref=sr_1_246?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-246&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Samsung Galaxy A02s Preto 32GB, Tela Infinita de 6.5"", Câmera Tripla, bateria 5000mAh, 3GB RAM e Processador Octa-Core","R$ 959,90","4,1 de 5 estrelas",17,https://www.amazon.com.br/Smartphone-Samsung-Infinita-Processador-Octa-Core/dp/B08YRRHLPT/ref=sr_1_247?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-247&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"SMARTPHONE XIAOMI REDMI NOTE 8 4RAM 128GB TELA 6.3"" LTE DUAL BRANCO","R$ 1.699,00","4,6 de 5 estrelas",141,https://www.amazon.com.br/SMARTPHONE-XIAOMI-REDMI-128GB-BRANCO/dp/B082P2GZ1M/ref=sr_1_248?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878160&sr=8-248&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Btuty 350BT Cancelamento de Ruído Ativo Fones de Ouvido Sem Fio BT Fone de Ouvido com Microfone ANC Na Orelha do Fone de Ouvido Profundo Baixo Compatible with Smartphones Computadores,"R$ 139,19",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A058078783K0FI7KT8VU&url=%2FBtuty-Cancelamento-Compatible-Smartphones-Computadores%2Fdp%2FB08973WVKH%2Fref%3Dsr_1_249_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878160%26sr%3D8-249-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1633878160&id=319135907773717&widgetName=sp_btf
Kit Celular Obabox - Obasmart 3 Dourado 32GB + Fone + Película + Capinha,"R$ 947,50","4,2 de 5 estrelas",9,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0805098XT8WAE8OF9ZH&url=%2FKit-Celular-Obabox-Obasmart-Pel%25C3%25ADcula%2Fdp%2FB08VF3XVH1%2Fref%3Dsr_1_250_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878160%26sr%3D8-250-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878160&id=319135907773717&widgetName=sp_btf
Celular para idoso original Obabox Obasmart 3 32gb Fone + Capinha + Película,"R$ 997,50",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A080499819UDTK9GD327A&url=%2FCelular-original-Obasmart-Capinha-Pel%25C3%25ADcula%2Fdp%2FB099869WY9%2Fref%3Dsr_1_251_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878160%26sr%3D8-251-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878160&id=319135907773717&widgetName=sp_btf
Kit Obasmart 3 32gb Fone + Capinha + Película - Smartphone com letras grandes Original Obabox,"R$ 997,50",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0805342MT68MJX5JBL4&url=%2FObasmart-32gb-Fone-Capinha-Pel%25C3%25ADcula%2Fdp%2FB09BFWS9J8%2Fref%3Dsr_1_252_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878160%26sr%3D8-252-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878160&id=319135907773717&widgetName=sp_btf
"WNSC Bastão monopé, câmera monopé de liga de alumínio, câmera monopé, suporte de vídeo, mesa, câmera Unipod leve, com bolsa de armazenamento para smartphone para câmera","R$ 236,16",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0261859VWLAW25D5ZIQ&url=%2FWNSC-alum%25C3%25ADnio-suporte-armazenamento-smartphone%2Fdp%2FB098S79FH4%2Fref%3Dsr_1_241_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878163%26sr%3D8-241-spons%26ufe%3Dapp_do%253Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b%26psc%3D1&qualifier=1633878163&id=4239377512164802&widgetName=sp_atf_next
"BATYY Conjuntos de dedos luminosos para tela sensível ao toque | 2 peças, ultrafina, respirável, tela sensível ao toque para jogos de smartphones, capa de dedo de jogo profissional antiderrapante e à prova de suor","R$ 51,99",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A026564812Z1OCW4Q71Z6&url=%2FBATYY-respir%25C3%25A1vel-smartphones-profissional-antiderrapante%2Fdp%2FB0989WN65W%2Fref%3Dsr_1_242_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878163%26sr%3D8-242-spons%26psc%3D1&qualifier=1633878163&id=4239377512164802&widgetName=sp_atf_next
"Smartphone, cartão SIM 3G 5MP + câmera 2MP Telefone de tela cheia de 6,82 polegadas, telefone com desbloqueio de impressão digital, para presente Android(azul)","R$ 665,79",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A07260212ZIW8JJXV084Z&url=%2FSmartphone-Telefone-polegadas-desbloqueio-impress%25C3%25A3o%2Fdp%2FB09H5477RS%2Fref%3Dsr_1_243_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878163%26sr%3D8-243-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878163&id=4239377512164802&widgetName=sp_atf_next
"Smartphone, Dual SIM 3G GSM4 Dual Card Dual Standby 720x1560 Resolução Ultra-Large Screen X66 2 + 16GB PRO + 6,72 pol. Celulares com tela para viagens(Preto)","R$ 626,99",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A04311773DWPSIP6NLXTK&url=%2FSmartphone-720x1560-Resolu%25C3%25A7%25C3%25A3o-Ultra-Large-Celulares%2Fdp%2FB09B5PJY7P%2Fref%3Dsr_1_244_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878163%26sr%3D8-244-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878163&id=4239377512164802&widgetName=sp_atf_next
Película De Vidro Temperado Para Asus Zenfone Max Shot Zb634kl Tela 6.2 Polegadas Proteção Blindada Anti Impacto Top Premium - Danet,"R$ 24,98","4,2 de 5 estrelas",255,https://www.amazon.com.br/Pel%C3%ADcula-Temperado-Polegadas-Prote%C3%A7%C3%A3o-Blindada/dp/B07QFYG49P/ref=sr_1_246?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-246
"Redmi 7A 32GB 2GB RAM Preto 5,45""","R$ 819,13","4,7 de 5 estrelas",891,https://www.amazon.com.br/Redmi-32GB-2GB-RAM-Preto/dp/B07T1X6LYN/ref=sr_1_248?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-248&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphones Desbloqueados 3G, IP12 Pro 4.66"" Celulares Desbloqueados, Dual Camera & Dual SIM, Expansível de 128GB, Bateria 1500mAh [Classe de eficiência energética A +++](Preto)","R$ 299,99",,,https://www.amazon.com.br/Smartphones-Desbloqueados-Expans%C3%ADvel-efici%C3%AAncia-energ%C3%A9tica/dp/B098PD8GMJ/ref=sr_1_249?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-249&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
Smartphone Xiaomi Redmi Note 9 Pro 128GB 6GB RAM Versão Global Interstellar Grey,"R$ 1.849,00","4,7 de 5 estrelas",947,https://www.amazon.com.br/Smartphone-Xiaomi-Vers%C3%A3o-Global-Interstellar/dp/B089XC2K9N/ref=sr_1_251?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-251&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone, Apple, iPhone 7 MN952BR/A, 128 GB, 4.7'', Rosa/Dourado","R$ 2.539,99","4,2 de 5 estrelas",15,https://www.amazon.com.br/iPhone-7-128GB-Ouro-Rosa/dp/B075TJC4TW/ref=sr_1_252?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-252&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone xiaomi redmi note 10s 128gb 6gb ram nfc pebble white,"R$ 1.699,90","3,7 de 5 estrelas",194,https://www.amazon.com.br/Smartphone-xiaomi-redmi-128gb-pebble/dp/B093FKKWX3/ref=sr_1_253?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-253&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Moto E6S Rosa, com Tela de 6,1, 4G, 32 GB e Câmera Dupla de 13 MP + 2 MP - XT2053-2""","R$ 799,00","4,4 de 5 estrelas",6,https://www.amazon.com.br/Smartphone-Moto-Rosa-C%C3%A2mera-Dupla/dp/B08NFJVBRX/ref=sr_1_254?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-254&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Xiaomi Redmi Note 9 128GB 4GB RAM - Versión Global - Polar White,"R$ 1.479,99","4,7 de 5 estrelas",2.806,https://www.amazon.com.br/Xiaomi-Redmi-Note-128GB-4GB/dp/B088HJ2KKR/ref=sr_1_255?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-255&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Samsung Galaxy A51 128Gb 6.5” 32MP SM-A15F - Branco, SAMSUNG","R$ 2.038,98","3,8 de 5 estrelas",5,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-128Gb-SM-A15F/dp/B084LMCVNR/ref=sr_1_256?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-256&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Estabilizador Gimbal H4 3 Eixos Para Smartphone Android IOS,"R$ 443,97","4,2 de 5 estrelas",36,https://www.amazon.com.br/Estabilizador-Gimbal-Eixos-Smartphone-Android/dp/B08RC9Z83G/ref=sr_1_257?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-257&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Samsung Galaxy A01 32GB 5,7"" Câmera Dupla 13MP 2MP Frontal 5MP Vermelho","R$ 1.029,00","4,5 de 5 estrelas",27,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Frontal-Vermelho/dp/B089YXJMHF/ref=sr_1_258?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-258&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
A Teoria De Tudo,"R$ 16,00","5,0 de 5 estrelas",24 jun 2019,https://www.amazon.com.br/Celular-Zoey-Flex-Z130-Dual/dp/B079M1NBYL/ref=sr_1_259?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-259
Carregador de Viagem Samsung Bivolt Preto USB Ultra Rápido,"R$ 84,00","4,6 de 5 estrelas",541,https://www.amazon.com.br/Carregador-Viagem-Samsung-Bivolt-R%C3%A1pido/dp/B07BR5JW75/ref=sr_1_260?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-260&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Houshome Tripé de webcam portátil leve mini tripé de webcam para smartphone webcam tripé de mesa suporte de telefone suporte de mesa,"R$ 49,17",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A00554142EAC3FC71HW20&url=%2FHoushome-port%25C3%25A1til-smartphone-suporte-telefone%2Fdp%2FB09GY78HSK%2Fref%3Dsr_1_261_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878163%26sr%3D8-261-spons%26psc%3D1&qualifier=1633878163&id=4239377512164802&widgetName=sp_mtf
D10 Headset Ture Wireless Stereo Sport Gancho de ouvido Duas maneiras de usar Headsets sem fio Stereo BT5.1 Fone de ouvido leve para smartphones Bateria recarregável de 300mAh,"R$ 122,79",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A04290372JRI4E1V0WSK5&url=%2FWireless-maneiras-Headsets-smartphones-recarreg%25C3%25A1vel%2Fdp%2FB09FSS6PLW%2Fref%3Dsr_1_262_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878163%26sr%3D8-262-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1633878163&id=4239377512164802&widgetName=sp_mtf
"Smartphone, Dual Card Dual Standby PRO + 6,72 polegadas de tela 3G GSM4 Celulares com resolução de 720x1560 com câmera de alta definição para viagens(verde)","R$ 519,89",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A084964988IZU6OPV4TM&url=%2FSmartphone-polegadas-Celulares-resolu%25C3%25A7%25C3%25A3o-defini%25C3%25A7%25C3%25A3o%2Fdp%2FB09FFMKZQ8%2Fref%3Dsr_1_263_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878163%26sr%3D8-263-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878163&id=4239377512164802&widgetName=sp_mtf
