Descrição;Preço;Estrelas;TotalReviews;Url
Andoer 2.4G Air Mouse Teclado sem fio Controle de voz com sensor de movimento de 6 eixos IR Learning Remote Controller para PC Android;R$ 125,49;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A070443214VVMRU73AS8V&url=%2FTeclado-Controle-movimento-Learning-Controller%2Fdp%2FB08L9FKSRF%2Fref%3Dsr_1_40_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264514%26s%3Delectronics%26sr%3D1-40-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634264514&id=2661118511892802&widgetName=sp_mtf
Yongluo G20S Pro 2.4G Air Mouse sem fio com receptor USB Giroscópio de 6 eixos Controle remoto portátil Smart Voice Control IR Learning Backlight para Smart TV Android TV BOX PC;R$ 89,69;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A03297851IJ864WNMC2RC&url=%2Freceptor-Girosc%25C3%25B3pio-Controle-port%25C3%25A1til-Backlight%2Fdp%2FB09BZ9SHH7%2Fref%3Dsr_1_41_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264514%26s%3Delectronics%26sr%3D1-41-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1634264514&id=2661118511892802&widgetName=sp_mtf
Yongluo TZ18 2.4 GHz Air Mouse sem fio Mini teclado Controle remoto portátil de lado duplo com 6 eixos Sensor Gyroscope Backlight branco para Android TV Box Smart TV PC Notebook Laptop;R$ 115,19;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A09016803OA3NHD8P148Z&url=%2FControle-port%25C3%25A1til-Gyroscope-Backlight-Notebook%2Fdp%2FB09BZ9M1WN%2Fref%3Dsr_1_42_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264514%26s%3Delectronics%26sr%3D1-42-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634264514&id=2661118511892802&widgetName=sp_mtf
TCL Qled tv 55” C715 4k UHD Android TV Dolby Vision;R$ 3.198,99;0;0;https://www.amazon.com.br/TCL-Qled-Android-Dolby-Vision/dp/B094Q5W6G1/ref=sr_1_43?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264514&s=electronics&sr=1-43&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"2021 Smart TV LG 55"" 4K NanoCell 55NANO80 4x HDMI 2.0 Inteligência Artificial ThinQAI Smart Magic Google Alexa";R$ 3.500,97;3,0 de 5 estrelas;2;https://www.amazon.com.br/LG-NanoCell-55NANO80-Intelig%C3%AAncia-Artificial/dp/B095PYFRJ2/ref=sr_1_44?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264514&s=electronics&sr=1-44&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smart TV LG LCD 32” com Comandos de Voz, WebOS 4.5, Upscaler HD, HDR Ativo e Wi-Fi Preta - 32LM625BPSB;R$ 1.889,90;4,7 de 5 estrelas;908;https://www.amazon.com.br/Smart-LG-Comandos-WebOS-Upscaler/dp/B07TK4ZDR4/ref=sr_1_45?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264514&s=electronics&sr=1-45&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Tv Digital E Monitor 7 Polegadas Tomate Mtm 707;R$ 550,00;3,9 de 5 estrelas;11;https://www.amazon.com.br/Digital-Monitor-Polegadas-Tomate-Mtm/dp/B07MW89S7M/ref=sr_1_46?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264514&s=electronics&sr=1-46&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smart TV, PTV39G60S LED, 39'' Polegadas, Processador Quad Core GPU Triple Core HDR, Conexão Wi-fi, Com 2 entradas HDMI 1 USB, Philco;R$ 1.599,99;4,4 de 5 estrelas;19;https://www.amazon.com.br/Smart-Philco-PTV39G60S-LED-integrado/dp/B089VHKWZ6/ref=sr_1_47?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264514&s=electronics&sr=1-47&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smart TV Philips 65PUG6794/78-65"" 4K UHD AMBILIGHT 3 lados HDR10+ Dolby Vision Dolby Atmos Bluetooth Wifi 3 HDMI 2 USB - Prata";R$ 3.999,00;4,8 de 5 estrelas;9;https://www.amazon.com.br/Philips-65PUG6794-AMBILIGHT-Vision-Bluetooth/dp/B08ZNSF1SL/ref=sr_1_48?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264514&s=electronics&sr=1-48&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Monitor Tv 32 Polegadas HD Com Função Smart E Wi-Fi Integrado Multilaser - TL020;R$ 1.599,00;5,0 de 5 estrelas;5;https://www.amazon.com.br/Polegadas-Fun%C3%A7%C3%A3o-Smart-Integrado-Multilaser/dp/B08N2WM2N5/ref=sr_1_49?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264514&s=electronics&sr=1-49&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
PIX, 026-9512, Controle Remoto CCE LCD Rc-512;R$ 15,20;5,0 de 5 estrelas;2;https://www.amazon.com.br/PIX-026-9512-Controle-Remoto-Rc-512/dp/B092R45J5X/ref=sr_1_50?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264514&s=electronics&sr=1-50
"Smart TV LED 65"" 4K UHD LG 65UN731C 3 HDMI 2 USB Wi-Fi Assitente Virtual Bluetooth";R$ 4.379,68;;em até 10x de R$ 438,04 sem juros;https://www.amazon.com.br/LG-65UN731C-Assitente-Virtual-Bluetooth/dp/B08FJD1CWX/ref=sr_1_51?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264514&s=electronics&sr=1-51&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Suporte articulado indicado para TVS / LCD / LED / PLASMA / 3D de 15"" a 43"" com até 30Kg compatíveis com padrão de fixação VESA 75x75 a VESA 200x200mm (HxV) - FULL20 ELG";R$ 67,82;4,7 de 5 estrelas;1.852;https://www.amazon.com.br/Suporte-Articulado-Parede-Elg-FULL20/dp/B0765LW96L/ref=sr_1_52?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264514&s=electronics&sr=1-52&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Roku Express - Streaming player Full HD. Transforma sua TV em Smart TV. Com controle remoto e cabo HDMI incluídos.;R$ 264,40;4,7 de 5 estrelas;3.295;https://www.amazon.com.br/Roku-Express-Streaming-Transforma-inclu%C3%ADdos/dp/B07WVFCVJN/ref=sr_1_53?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264514&s=electronics&sr=1-53&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
Houshome RM-ED054 Substituição do controle remoto Smart TV Controlador de televisão para Sony KDL-32R420A KDL-40R470A KDL-46R470A;R$ 53,67;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A07299441OUOF5P2O5OYN&url=%2FHoushome-Substitui%25C3%25A7%25C3%25A3o-Controlador-KDL-32R420A-KDL-40R470A%2Fdp%2FB09GY43KHG%2Fref%3Dsr_1_55_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264514%26s%3Delectronics%26sr%3D1-55-spons%26psc%3D1&qualifier=1634264514&id=2661118511892802&widgetName=sp_btf
"Houshome Capa de TV externa 50"" - 52"" à prova d'água Protetor de TV à prova de poeira com controle remoto Tampa inferior de bolso para aparelhos de televisão de plasma LED LCD";R$ 192,27;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A06223342MSXJ3XVGT9NV&url=%2FHoushome-Capa-externa-aparelhos-televis%25C3%25A3o%2Fdp%2FB09GY6ZBTL%2Fref%3Dsr_1_56_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264514%26s%3Delectronics%26sr%3D1-56-spons%26ufe%3Dapp_do%253Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678%26psc%3D1&qualifier=1634264514&id=2661118511892802&widgetName=sp_btf
Yongluo Capa para TV externa de 30 polegadas - 32 polegadas Protetor de televisão à prova de poeira à prova de poeira com controle remoto Capa inferior de bolso para aparelhos de televisão de plasma L;R$ 136,99;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A0903832L7N2GKUBUN9P&url=%2FYongluo-Capa-para-externa-polegadas%2Fdp%2FB09BZH62WW%2Fref%3Dsr_1_57_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264514%26s%3Delectronics%26sr%3D1-57-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634264514&id=2661118511892802&widgetName=sp_btf
Tomshin W1 2.4G Air Mouse Teclado sem fio Controle remoto infravermelho Aprendizagem remota de 6 eixos Motion Sense com receptor USB para Smart TV Android TV BOX Laptop PC;R$ 130,25;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg3_1?ie=UTF8&adId=A00183591YFD5YGAGY0ZE&url=%2FTomshin-Controle-infravermelho-Aprendizagem-receptor%2Fdp%2FB09BFK61NQ%2Fref%3Dsr_1_49_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264517%26s%3Delectronics%26sr%3D1-49-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634264517&id=3369639285633639&widgetName=sp_atf_next
Tomshin Teclado sem fio de 2,4 GHz com luz de fundo Air Mouse Touchpad Controle remoto portátil luz de fundo para Android TV BOX Smart TV PC Notebook;R$ 99,45;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg3_1?ie=UTF8&adId=A003048715UZW5L5XXYD7&url=%2FTomshin-Touchpad-Controle-port%25C3%25A1til-Notebook%2Fdp%2FB09BVCPXTZ%2Fref%3Dsr_1_50_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264517%26s%3Delectronics%26sr%3D1-50-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634264517&id=3369639285633639&widgetName=sp_atf_next
Teclado, Romacci 2.4G Mini Wireless Keyboard Air Mouse Teclado Retroiluminado de Três Cores com Touch Pad para Laptop TV Box Tablet Alemão;R$ 114,29;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg3_1?ie=UTF8&adId=A10382107MYUL4LBAOKH&url=%2FTeclado-Romacci-Wireless-Keyboard-Retroiluminado%2Fdp%2FB08ZM2ML9W%2Fref%3Dsr_1_51_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264517%26s%3Delectronics%26sr%3D1-51-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634264517&id=3369639285633639&widgetName=sp_atf_next
"Smart TV LED 43"" Full HD Samsung LH43BETMLGGXZD, 2 HDMI, 1 USB, Wi-Fi, HDR, Sistema Operacional Tizen e Dolby Digital Plus";R$ 2.346,00;4,7 de 5 estrelas;179;https://www.amazon.com.br/Samsung-LH43BETMLGGXZD-Sistema-Operacional-Digital/dp/B0899GJHWR/ref=sr_1_53?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-53&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Televisao [CD];R$ 28,59;4,5 de 5 estrelas;por ;https://www.amazon.com.br/Televisao-Titas/dp/B00006LWD4/ref=sr_1_55?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-55
Fire TV Stick Lite com Controle Remoto Lite por Voz com Alexa (sem controles de TV) | Streaming em Full HD | Modelo 2020;R$ 303,05;4,7 de 5 estrelas;46.293;https://www.amazon.com.br/Novo_FireTVStick_Lite/dp/B07ZZW745X/ref=sr_1_58?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-58&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751
"TV Portatil Digital 9"" Conversor Integrado Monitor com Controle Remoto USB LED PVR SD e Bateria Recarregavel Bivolt";R$ 629,63;4,0 de 5 estrelas;38;https://www.amazon.com.br/PORTATIL-POLEGADAS-CONVERSOR-INTEGRADO-RECARREGAVEL/dp/B0778V4VHC/ref=sr_1_60?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-60&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"SUPORTE ARTICULADO DE PAREDE PARA TVS LED, LCD, PLASMA - 15"" A 43"" - MOVE 200 ELG, preto";R$ 95,08;4,7 de 5 estrelas;391;https://www.amazon.com.br/SUPORTE-ARTICULADO-PAREDE-PARA-PLASMA/dp/B08MQRMWZ2/ref=sr_1_61?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-61&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Soundbar Bluetooth 80W RMS 2.0 Canais com HDMI e Óptica | Goldentec;R$ 418,40;4,0 de 5 estrelas;520;https://www.amazon.com.br/Soundbar-Bluetooth-Canais-%C3%93ptica-Goldentec/dp/B08Z8FL3VV/ref=sr_1_62?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-62&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smart TV LED 4K 55"" PHILCO PTV55G70SBLSG, Conexão Wireless, Mídia Cast, Processador Gráfico Triple Core";R$ 3.915,20;4,1 de 5 estrelas;52;https://www.amazon.com.br/PHILCO-PTV55G70SBLSG-Conex%C3%A3o-Wireless-Processador/dp/B08CRZN5QZ/ref=sr_1_63?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-63&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Miaoqian G20S Pro 2.4G Air Mouse sem fio com receptor USB Giroscópio de 6 eixos Controle remoto portátil Smart Voice Control IR Learning Backlight para Smart TV Android TV BOX PC;R$ 110,55;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg3_1?ie=UTF8&adId=A055558629D0UGHHU9INN&url=%2FMiaoqian-receptor-Girosc%25C3%25B3pio-Controle-Backlight%2Fdp%2FB09C82V7N3%2Fref%3Dsr_1_64_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264517%26s%3Delectronics%26sr%3D1-64-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634264517&id=3369639285633639&widgetName=sp_mtf
Yongluo RM-ED054 Substituição do controle remoto Smart TV Controlador de televisão para Sony KDL-32R420A KDL-40R470A KDL-46R470A;R$ 54,99;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg3_1?ie=UTF8&adId=A05386541L584CEPMTHAN&url=%2FSubstitui%25C3%25A7%25C3%25A3o-Controlador-KDL-32R420A-KDL-40R470A-KDL-46R470A%2Fdp%2FB09BCY4GW1%2Fref%3Dsr_1_65_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264517%26s%3Delectronics%26sr%3D1-65-spons%26psc%3D1&qualifier=1634264517&id=3369639285633639&widgetName=sp_mtf
Yongluo Tampa de TV externa 65 polegadas - 70 polegadas Protetor de televisão à prova de poeira à prova d'água com controle remoto Tampa inferior de bolso para aparelhos de televisão de plasma LED LCD;R$ 381,69;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg3_1?ie=UTF8&adId=A09032521AAVJOGM9GKG1&url=%2FYongluo-Tampa-externa-polegadas-televis%25C3%25A3o%2Fdp%2FB09BZGSHH4%2Fref%3Dsr_1_66_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264517%26s%3Delectronics%26sr%3D1-66-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634264517&id=3369639285633639&widgetName=sp_mtf
Smartphone Xiaomi Redmi Note 8 (2021) 64GB Neptune Blue (Azul);R$ 1.198,00;4,7 de 5 estrelas;76;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-Neptune/dp/B097HRZK9N/ref=sr_1_67?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-67&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Tela 39"" HD com Função Smart e Wi-Fi Integrado - TL028";R$ 1.489,48;;em até 10x de R$ 149,02 sem juros;https://www.amazon.com.br/Tela-Fun%C3%A7%C3%A3o-Smart-Wi-Fi-Integrado/dp/B08X226LVC/ref=sr_1_68?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-68&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Suporte de Televisão Tri-articulado 23 a 55'' até 35Kg AR-E15SB;R$ 135,00;4,5 de 5 estrelas;74;https://www.amazon.com.br/Suporte-Televis%C3%A3o-Tri-articulado-35Kg-AR-E15SB/dp/B079GVB9PR/ref=sr_1_72?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-72&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
"Suporte Fixo de Parede Para TVs de 32""a 65""- N01V4 ELG";R$ 62,90;4,8 de 5 estrelas;1.846;https://www.amazon.com.br/Suporte-Parede-Elg-N01V4-Preto/dp/B0767QQG67/ref=sr_1_73?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-73&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"Smart TV PHILCO 50"" 4K UHD D-LED PTV50N10N5E - Wi-Fi - 4 HDMI - 2 USB";R$ 2.367,97;;em até 10x de R$ 236,86 sem juros;https://www.amazon.com.br/Smart-PHILCO-UHD-D-LED-PTV50N10N5E/dp/B097NM8BKP/ref=sr_1_74?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-74&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Novo Fire TV Stick com Controle Remoto por Voz com Alexa (inclui comandos de TV) | Streaming em Full HD;R$ 331,55;4,7 de 5 estrelas;7.974;https://www.amazon.com.br/Fire-TV-Stick-Streaming/dp/B08C1K6LB2/ref=sr_1_75?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-75&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751
TV LED 39'' Philco PTV39N87D HD com Conversor Digital 3 HDMI 1 USB Som Surround 60Hz - Preta;R$ 1.499,00;4,4 de 5 estrelas;88;https://www.amazon.com.br/TV-PTV39N87D-LED-Philco-39/dp/B07QLXG6HT/ref=sr_1_76?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-76&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Suporte MXT De Televisão Articulado para TVs de 23"" a 40"" Bi-Articulado";R$ 57,90;4,5 de 5 estrelas;12;https://www.amazon.com.br/SUPORTE-TELEVIS%C3%83O-ARTICULADO-23-28-37-524/dp/B07B52X3G5/ref=sr_1_77?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-77
"Suporte Multiarticulado de Parede Para Tvs Led, LCD, Plasma - 26"" a 55"" - ELG, Movev4Hdmi, preto";R$ 173,11;4,8 de 5 estrelas;181;https://www.amazon.com.br/Suporte-Multiarticulado-Parede-Para-Plasma/dp/B08MQZZ6WL/ref=sr_1_78?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=televis%C3%A3o&qid=1634264517&s=electronics&sr=1-78&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
"Houshome Capa para TV externa 30"" - 32"" à prova d'água Protetor de TV à prova de poeira com controle remoto Tampa inferior de bolso para aparelhos de televisão de plasma LED LCD";R$ 133,87;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg3_1?ie=UTF8&adId=A0614478A4CM01ZRLBIY&url=%2FHoushome-Capa-para-externa-aparelhos%2Fdp%2FB09GY68MDW%2Fref%3Dsr_1_79_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264517%26s%3Delectronics%26sr%3D1-79-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634264517&id=3369639285633639&widgetName=sp_btf
Tomshin W2 2.4G Air Mouse Wireless Teclado com Touchpad Mouse Controle Remoto Infravermelho para Android TV BOX PC Projetor;R$ 158,95;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg3_1?ie=UTF8&adId=A00804902UPGVFYUUGZDH&url=%2FTomshin-Wireless-Touchpad-Controle-Infravermelho%2Fdp%2FB09B659YFC%2Fref%3Dsr_1_80_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264517%26s%3Delectronics%26sr%3D1-80-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1634264517&id=3369639285633639&widgetName=sp_btf
Tomshin 2.4G Retroiluminação Air Mouse Teclado Sem Fio Sensor de 6 Eixos Controle Remoto Aprendizado IR para Smart TV Android TV Box Mini PC;R$ 120,95;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg3_1?ie=UTF8&adId=A00302431NA82FVWA2O01&url=%2FTomshin-Retroilumina%25C3%25A7%25C3%25A3o-Teclado-Controle-Aprendizado%2Fdp%2FB09BVCFYCZ%2Fref%3Dsr_1_81_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dtelevis%25C3%25A3o%26qid%3D1634264517%26s%3Delectronics%26sr%3D1-81-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634264517&id=3369639285633639&widgetName=sp_btf
