Descrição;Preço;Estrelas;TotalReviews;Url
Notebook Acer Nitro 5 AN515-55-51D3 Core i5-10300H 8GB Win10+;R$ 5.393,94;;em até 10x de R$ 539,43 sem juros;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A05101663QVYTDFL53QAB&url=%2FNotebook-Nitro-AN515-55-51D3-i5-10300H-Win10%2Fdp%2FB09B2Q813Q%2Fref%3Dsr_1_41_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042094%26s%3Delectronics%26sr%3D1-41-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634042094&id=5362382167161586&widgetName=sp_mtf
Notebook Acer Aspire 5 A515-54G-77RU Core i7 – 10510U 8GB Endless;R$ 4.564,36;4,6 de 5 estrelas;566;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A0758350JA3H8PUOUU3M&url=%2FNotebook-Acer-Aspire-A515-54G-77RU-Core%2Fdp%2FB094DTGR72%2Fref%3Dsr_1_42_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042094%26s%3Delectronics%26sr%3D1-42-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634042094&id=5362382167161586&widgetName=sp_mtf
Samsung BookIntel® Core™ i7-1165G7, 11 Geração, Windows 10 Home, 8GB, 256 GB SSD, Intel® Iris® Xe, 15.6'' Full HD LED, 1.81kg*.;R$ 4.200,00;4,4 de 5 estrelas;35;https://www.amazon.com.br/Samsung-BookIntel%C2%AE-i7-1165G7-Gera%C3%A7%C3%A3o-Windows/dp/B093N3DQ4G/ref=sr_1_43?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042094&s=electronics&sr=1-43&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Ultra Intel Core I3 4GB 1TB HDD Linux 14,1"" Prata - UB422";R$ 2.150,00;3,6 de 5 estrelas;2;https://www.amazon.com.br/Notebook-Ultra-Intel-Linux-Prata/dp/B0923BNC8N/ref=sr_1_44?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042094&s=electronics&sr=1-44&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Dell Inspiron 3583-AS110S 8ª Geração Intel Core i7 8GB 1TB 128GB SSD Placa de vídeo AMD 15.6"" Windows 10 Prata";R$ 4.849,00;4,7 de 5 estrelas;60;https://www.amazon.com.br/Notebook-Dell-Inspiron-3583-AS110S-Gera%C3%A7%C3%A3o/dp/B08FXBMGRP/ref=sr_1_45?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042094&s=electronics&sr=1-45&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook Acer ASPIRE 3 A315-34-C6ZS Intel Celeron N4000 4GB RAM 1TB HD 15,6' Endless OS;R$ 2.199,90;4,3 de 5 estrelas;304;https://www.amazon.com.br/Notebook-Acer-A315-34-C6ZS-Celeron-Endless/dp/B003PEK9OA/ref=sr_1_46?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042094&s=electronics&sr=1-46&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook Multilaser Legacy Cloud 14 Pol. 2GB 32GB W10 Cinza - PC131;R$ 1.439,90;3,7 de 5 estrelas;55;https://www.amazon.com.br/Notebook-Multilaser-Legacy-Cloud-Cinza/dp/B08FPD4D9R/ref=sr_1_48?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042094&s=electronics&sr=1-48&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Dell Inspiron i15-3501-A60P 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10 Preto";R$ 4.794,66;4,2 de 5 estrelas;8;https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-3501-A60P-Gera%C3%A7%C3%A3o/dp/B091D3CPTM/ref=sr_1_49?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042094&s=electronics&sr=1-49&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Dell Inspiron i15-3501-A80S 15.6"" HD 11ª Geração Intel Core i7 8GB 128GB SSD + 1TB HD NVIDIA GeForce";R$ 6.199,00;5,0 de 5 estrelas;6;https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-3501-A80S-Gera%C3%A7%C3%A3o/dp/B091DGSDNY/ref=sr_1_50?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042094&s=electronics&sr=1-50&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Acer 15,6"" A515-54-511Q I5-1035G1 8GB 256GB W10H";R$ 4.109,00;4,8 de 5 estrelas;54;https://www.amazon.com.br/Notebook-Acer-A515-54-511Q-I5-1035G1-256GB/dp/B093X38GMY/ref=sr_1_51?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042094&s=electronics&sr=1-51&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Samsung Book X50 Intel Core i7-10510U 8GB 1TB MX110 2GB 15,6"" HD Windows 10 Home, Prata";R$ 5.769,90;4,4 de 5 estrelas;143;https://www.amazon.com.br/Samsung-Intel%C2%AE-CoreTM-i7-10510U-Windows/dp/B08JH7BQQ9/ref=sr_1_52?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042094&s=electronics&sr=1-52&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook, Multilaser, Legacy Cloud, 2GB Ram, Cinza, Tela de 14'';R$ 1.234,99;2,0 de 5 estrelas;1;https://www.amazon.com.br/Notebook-Multilaser-Legacy-Cloud-Cinza/dp/B091Q7RZ3Y/ref=sr_1_53?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042094&s=electronics&sr=1-53&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Samsung Book E20 Intel® Dual-Core, Windows 10 Home, 4GB, 500GB, 15.6'' HD LED;R$ 3.238,92;4,2 de 5 estrelas;603;https://www.amazon.com.br/Samsung-Intel%C2%AE-Dual-Core-Windows-500GB/dp/B08BB91X67/ref=sr_1_54?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042094&s=electronics&sr=1-54&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook Acer Aspire 5 A515-54-55L0 Core I5 –10210U 8GB Win10;R$ 3.514,99;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A0366944I30U79WBBF99&url=%2FNotebook-Aspire-A515-54-55L0-10210U-Win10%2Fdp%2FB09B1DS8DP%2Fref%3Dsr_1_55_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042094%26s%3Delectronics%26sr%3D1-55-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634042094&id=5362382167161586&widgetName=sp_btf
Headset com fio USB Logitech H390 com Almofadas em Couro, Controles de Áudio Integrado e Microfone com Redução de Ruído;R$ 169,98;4,7 de 5 estrelas;26.079;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A0409851Y8C1UW0U1SKO&url=%2FHeadset-Est%25C3%25A9reo-Logitech-Microfones-Ouvido%2Fdp%2FB000UXZQ42%2Fref%3Dsr_1_56_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042094%26s%3Delectronics%26sr%3D1-56-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1634042094&id=5362382167161586&widgetName=sp_btf
Combo Teclado e Mouse sem fio Logitech MK235 com Conexão USB, Pilhas Inclusas e Layout ABNT2;R$ 149,89;4,7 de 5 estrelas;4.131;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A0361348OYG8VIQL0VQH&url=%2FTeclado-Nanoreceptor-Inclusas-Logitech-Teclados%2Fdp%2FB07643MPGS%2Fref%3Dsr_1_57_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042094%26s%3Delectronics%26sr%3D1-57-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1634042094&id=5362382167161586&widgetName=sp_btf
Domary Suporte ajustável para laptop em liga de alumínio Suporte de mesa para mesa Pernas dobráveis ​​Laptop Notebook Riser Suporte de leitura Bandeja com mouse pad;R$ 385,99;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg3_1?ie=UTF8&adId=A00326112FGVW2O009XL4&url=%2FDomary-ajust%25C3%25A1vel-alum%25C3%25ADnio-dobr%25C3%25A1veis-Notebook%2Fdp%2FB09G72F1HL%2Fref%3Dsr_1_49_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042096%26s%3Delectronics%26sr%3D1-49-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634042096&id=8524045256607680&widgetName=sp_atf_next
"Staright Suporte para laptop, suporte para laptop Riser Suporte para computador, suporte para notebook com resfriamento ventilado ajustável de 6 ângulos de alumínio para laptops de 10-15,6""";R$ 104,99;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg3_1?ie=UTF8&adId=A104669225ZKVDA323FW8&url=%2FStaright-computador-resfriamento-ventilado-ajust%25C3%25A1vel%2Fdp%2FB09D9KVW7T%2Fref%3Dsr_1_50_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042096%26s%3Delectronics%26sr%3D1-50-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634042096&id=8524045256607680&widgetName=sp_atf_next
"Notebook Gateway Ultra Slim Laptop, 14,1"" IPS FHD, Intel Core i3-1005G1 até 3,4GHz, 12GB RAM, 512GB SSD, USB-C, leitor FP, webcam, HDMI, hub USB Mytix, Win 10 S, preto";R$ 5.483,10;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg3_1?ie=UTF8&adId=A00884062J2T5EU3IMIDM&url=%2FNotebook-Gateway-Laptop-i3-1005G1-leitor%2Fdp%2FB08N5L5WDW%2Fref%3Dsr_1_51_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042096%26s%3Delectronics%26sr%3D1-51-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634042096&id=8524045256607680&widgetName=sp_atf_next
"Notebook Samsung Flash F30 Intel Celeron , 4GB RAM, 64GB SSD , Tela Full HD 13.3"", Windows 10 - Cinza";R$ 2.839,00;4,7 de 5 estrelas;823;https://www.amazon.com.br/Notebook-Samsung-F30-Celeron-Windows/dp/B07R1CPY2D/ref=sr_1_52?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-52&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook ASUS VivoBook X543UA-DM3458T INTEL CORE I5 8250U / Intel® HD graphics 620 / 4 GB / 256 GB SSD / Windows 10 Home / Cinza Escuro;R$ 3.916,07;4,0 de 5 estrelas;5;https://www.amazon.com.br/Notebook-ASUS-VivoBook-X543UA-DM3458T-graphics/dp/B097F65Y5Z/ref=sr_1_53?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-53&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
C3Tech NBC-50 Base para Notebook, Preto;R$ 65,30;4,6 de 5 estrelas;6.411;https://www.amazon.com.br/Notebook-NBC-50BK-C3TECH-Docking-Stations/dp/B076FLFPHG/ref=sr_1_54?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-54&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"Notebook Ultrafino Dell XPS-9300-A10S 10ª ger. Intel Core i5 8GB 512GB SSD Tela 13.4"" Full HD+ Windows 10 McAfee Garantia";R$ 7.870,00;4,1 de 5 estrelas;6;https://www.amazon.com.br/Notebook-Ultraport%C3%A1til-Dell-9300-A10S-gera%C3%A7%C3%A3o/dp/B08DKK93FF/ref=sr_1_55?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-55&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Samsung Galaxy Book S Intel Core i5- L16G7 8GB 256GB SSD 13,3"" Full HD Windows 10 Home, Cinza";R$ 5.230,00;4,9 de 5 estrelas;11;https://www.amazon.com.br/Notebook-Samsung-Galaxy-Intel-Windows/dp/B093XXB54J/ref=sr_1_56?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-56&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook Positivo Motion Gray C4128E-S Intel Celeron 4GB 128GB SSD 14,1'' LED Webcam HD Windows 10 Home - Cinza;R$ 1.718,55;3,4 de 5 estrelas;11;https://www.amazon.com.br/Notebook-Positivo-C4128E-S-Celeron-Windows/dp/B08V88PSWK/ref=sr_1_58?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-58&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Suporte para Notebook, OCTOO, Uptable, UP-BL, Preto;R$ 44,90;4,4 de 5 estrelas;18.534;https://www.amazon.com.br/OCTOO-UP-BL-Suporte-Uptable-Preto/dp/B07BTC67VS/ref=sr_1_59?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-59
"Notebook Dell Inspiron i15-3501-A40P 15.6"" HD 11ª Geração Intel Core i5 4GB 256GB SSD Windows 10 Preto";R$ 3.899,00;3,8 de 5 estrelas;4;https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-3501-A40P-Gera%C3%A7%C3%A3o/dp/B091D4V83L/ref=sr_1_60?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-60&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Ultrafino Dell Inspiron i5502-M40SB 15.6"" FHD 11ª G Intel Core i7 16GB 512GB SSD NVIDIA GeForce W10 + Mochila";R$ 7.769,00;5,0 de 5 estrelas;2;https://www.amazon.com.br/Notebook-Ultrafino-Dell-Inspiron-i5502-M40SB/dp/B0916P4HHT/ref=sr_1_61?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-61&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Memória para Notebook DDR4 8GB 2400MHz Kingston Value CL17 KVR24S17S8/8;R$ 375,00;4,8 de 5 estrelas;462;https://www.amazon.com.br/Mem%C3%B3ria-Notebook-DDR4-2-400MHz-KVR24S17S8/dp/B01LW6HBSM/ref=sr_1_62?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-62&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
SAMSUNG Book X55 Intel Core i7-10510U, Windows 10 Home, 16GB, 1TB + 128GB SSD, Placa de Vídeo 2GB, 15.6'' HD LED, 1.95 kg, Prata;R$ 6.299,00;4,5 de 5 estrelas;39;https://www.amazon.com.br/SAMSUNG-Intel-i7-10510U-Windows-128GB/dp/B08KSKWTV7/ref=sr_1_63?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-63&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook Acer Aspire 5 A515-54-712U Core I7 –10510U 8GB Win10;R$ 5.099,00;4,6 de 5 estrelas;566;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg3_1?ie=UTF8&adId=A0283105107V1LTVV4VBK&url=%2FNotebook-Aspire-A515-54-712U-10510U-Win10%2Fdp%2FB099NRCQVD%2Fref%3Dsr_1_64_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042096%26s%3Delectronics%26sr%3D1-64-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634042096&id=8524045256607680&widgetName=sp_mtf
Mochila Masculina Feminina Escolar Grande Trilha Lona Notebook 17 polegadas (AZUL)…;R$ 149,99;;em até 4x de R$ 37,52 sem juros;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg3_1?ie=UTF8&adId=A06559373VB73VSWKZSEB&url=%2FMochila-Masculina-Feminina-Notebook-polegadas%2Fdp%2FB09BDKYTLC%2Fref%3Dsr_1_65_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042096%26s%3Delectronics%26sr%3D1-65-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634042096&id=8524045256607680&widgetName=sp_mtf
Mouse Bluetooth para MacBook Pro/MacBook Air/Laptop/iMac/iPad, mouse sem fio para MacBook Pro MacBook Air/iMac/laptop/notebook/pc, Bluetooth Mouse/black;R$ 82,69;4,6 de 5 estrelas;50;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg3_1?ie=UTF8&adId=A04552893G9HUL2UAE6ZO&url=%2FBluetooth-MacBook-Laptop-laptop-notebook%2Fdp%2FB07F3PV6WG%2Fref%3Dsr_1_66_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042096%26s%3Delectronics%26sr%3D1-66-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1%26smid%3DAFE0371V6RLJI&qualifier=1634042096&id=8524045256607680&widgetName=sp_mtf
Notebook Hp 256-g8, Core i7, 16gb, 256gb Ssd, Windows 10 Home - 4n0z6la;R$ 5.499,00;;;https://www.amazon.com.br/Notebook-256-g8-Core-256gb-Windows/dp/B09F9ZN28D/ref=sr_1_67?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-67&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"NOTEBOOK ACER 14"" HD A514-53-59QJ / NX.A4LAL.003 / I5-1035G1/ 8GB/ 256GB SSD/ W10 HOME";R$ 3.699,00;;em até 10x de R$ 369,90 sem juros;https://www.amazon.com.br/NOTEBOOK-ACER-A514-53-59QJ-NX-A4LAL-003-I5-1035G1/dp/B08W5FBF52/ref=sr_1_68?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-68&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Dell Inspiron i3501-M10P 15.6"" HD 11ª Geração Intel Pentium Gold 4GB 128GB SSD Windows 10 Preto";R$ 2.999,00;4,0 de 5 estrelas;1;https://www.amazon.com.br/Notebook-Dell-Inspiron-i3501-M10P-Gera%C3%A7%C3%A3o/dp/B09475SS4Y/ref=sr_1_69?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-69&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Multilaser 13.3 Pol 4Gb 64Gb Windows 10 Dual Core Dourado - PC223, Multilaser, PC223, Intel Celeron N3350, 4GB GB RAM, Tela"",";R$ 1.999,00;3,9 de 5 estrelas;150;https://www.amazon.com.br/Notebook-Multilaser-13-3-Windows-Dourado/dp/B07L96JZW6/ref=sr_1_70?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-70&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Samsung Book Intel® Dual-Core, Windows 10 Home, 4GB, 500GB, 15.6'' Full HD LED, 1.86kg* Branco;R$ 2.999,00;3,9 de 5 estrelas;7;https://www.amazon.com.br/Samsung-Intel%C2%AE-Dual-Core-Windows-1-86kg/dp/B0931XW51J/ref=sr_1_71?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-71&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Positivo Motion Q4128C Intel® Atom® Quad-Core™ Windows 10 Home 14.1"" - Cinza – Inclui Microsoft 365*";R$ 1.662,48;5,0 de 5 estrelas;3;https://www.amazon.com.br/Notebook-Positivo-Motion-Quad-CoreTM-Windows/dp/B08SMKXGJG/ref=sr_1_72?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-72&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Positivo Motion C41TEi Intel® Celeron® Dual-Core™ Linux 14"" - Cinza";R$ 1.699,89;5,0 de 5 estrelas;3;https://www.amazon.com.br/Notebook-Positivo-Motion-Celeron%C2%AE-Dual-CoreTM/dp/B08V76HYBP/ref=sr_1_73?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-73&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook ASUS M515DA-EJ502T AMD RYZEN 5 3500U / Radeon Vega 8 / 8 GB / 256 GB SSD / Windows 10 Home / Cinza;R$ 3.949,00;5,0 de 5 estrelas;1;https://www.amazon.com.br/Notebook-ASUS-M515DA-EJ502T-Radeon-Windows/dp/B099KLWXXT/ref=sr_1_74?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-74&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Mochila Pro - Transporta Notebook até 15.6"", Dell, Mochilas, Preto";R$ 206,10;4,7 de 5 estrelas;1.688;https://www.amazon.com.br/Mochila-Pro-Transporta-Notebook-Mochilas/dp/B07QCBR4D4/ref=sr_1_75?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-75&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b
"Notebook Vaio FE14 VJFE41F11X-B0611W, Intel Core i3 8ª geração, 4GB, 256GB SSD, 14"" Full HD, Windows 10 - Branco";R$ 3.248,75;4,5 de 5 estrelas;93;https://www.amazon.com.br/Notebook-VJFE41F11X-B0611W-Intel-gera%C3%A7%C3%A3o-Windows/dp/B08FK9M15Q/ref=sr_1_76?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-76&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook Positivo Motion Q464C Intel® Atom® Quad-Core™ Windows 10 Home – Vermelho;R$ 1.405,99;3,6 de 5 estrelas;6;https://www.amazon.com.br/Notebook-Positivo-Motion-Quad-CoreTM-Windows/dp/B08SMMLL5Z/ref=sr_1_77?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-77&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Base Cooler Vertical Para Notebook Multilaser - AC166;R$ 72,97;4,7 de 5 estrelas;6.272;https://www.amazon.com.br/Notebook-AC166-Multilaser-Acess%C3%B3rios-Notebooks/dp/B0752J5F99/ref=sr_1_78?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042096&s=electronics&sr=1-78&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
