Descrição;TotalReviews;Preço;Url;Loja;Modelo;Categoria
"Notebook Lenovo Ultrafino ideapad S145 i7-1065G7 8GB (Placa de Vídeo Intel Iris Plus) 256GB SSD W10 15.6'' FHD Prata + Mochila Targus Geolite Essential 15,6"" Cinza";0;5499.99;https://www.americanas.com.br/produto/2272805099?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60dccd1552131c3c8131493f;Americanas;Lenovo;Notebook
"Notebook Dell Inspiron 3501-U46P 15.6"" HD 10ª Geração Intel Core i5 8GB 256GB SSD Linux Preto";0;3644.1;https://www.americanas.com.br/produto/3714686016?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61168ae9549cd5594fe49b89;Americanas;Dell;Notebook
"Notebook Dell Inspiron 3501-M50S 15.6"" HD 11ª Geração Intel Core i5 8GB 256GB SSD NVIDIA GeForce Windows 10";0;4229.1;https://www.americanas.com.br/produto/3221592556?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6131091309c351890d6abba7;Americanas;Dell;Notebook
"Notebook Lenovo IdeaPad Flex 5i i5-1135G7 8GB 256GB SSD W10 14"" FHD WVA Intel Iris® Xe";0;4399.12;https://www.americanas.com.br/produto/3745558594?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611d7d7609c351890d165dc6;Americanas;Lenovo;Notebook
Notebook Acer TravelMate TMB118-M-C0RY 11.6, Celeron N4000, 4GB, 64GB hdd, W10, Preto;0;2039.91;https://www.americanas.com.br/produto/3590676675?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60fab7b952131c3c81984500;Americanas;Acer;Notebook
Notebook Lenovo i3 IdeaPad 3i 4GB 1TB 15.6 Win10 Prata;1;2859.12;https://www.americanas.com.br/produto/3330531630?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60afb71352131c3c81318b51&buyboxToken=smartbuybox-acom-v2-7d47d61d-6967-4210-ab8b-86a6bbf9c0dc-2021-10-15 11:17:39-0300;Americanas;Lenovo;Notebook
"Kit Notebook Dell Inspiron 3501-M46SS 15.6"" HD 10ª Geração Intel Core i5 8GB 256GB SSD Windows + Capa Essential";0;4067.1;https://www.americanas.com.br/produto/3714685056?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61168ae8549cd5594fe49989;Americanas;Dell;Notebook
Notebook Positivo Motion Core i3 4GB 1TB Tela 14 HD Windows 10 Home;3;3097.98;https://www.americanas.com.br/produto/1952135439?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f4ff465cc79e88b86e44f91;Americanas;Positivo;Notebook
"Notebook Samsung Book Intel Core i5-1135G7 8GB 256GB SSD (Intel Iris Xe) W10 FHD 15.6"" - Cinza Chumbo + Mochila Targus Geolite Essential 15,6"" Cinza";0;4599.99;https://www.americanas.com.br/produto/3278143815?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b7c86d52131c3c8110f17c;Americanas;Samsung;Notebook
"Notebook Ultrafino Dell Inspiron i5502-M20S 15.6"" Full HD 11ª G. Intel Core i5 8GB 256GB SSD NVIDIA GeForce Windows 10";5;4859.1;https://www.americanas.com.br/produto/2965392362?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6054d8000c0704426600a5c0;Americanas;Dell;Notebook
Notebook Acer Aspire 5 A515-54G-77RU Intel Core I7 8GB 512GB ssd MX250 15,6' Endless Os;4;4844.05;https://www.americanas.com.br/produto/3548827564?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f042ed52131c3c81ac7472;Americanas;Acer;Notebook
"Notebook Samsung Book Intel Core I3-1115G4 4GB 1TB W10 FHD 15.6"" - Branco + Mochila Targus Intellect Essential 15,6"" - Black";0;3649.99;https://www.americanas.com.br/produto/3278132913?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b2341952131c3c81ebd357;Americanas;Samsung;Notebook
"Notebook Lenovo  Ideapad S145 Celeron 4gb - Linux 15.6"" Prata";23;2749.0;https://www.americanas.com.br/produto/1588368868?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ecc3b8f79bf8430cb7f8518&buyboxToken=smartbuybox-acom-v2-798b44c8-30a1-415f-93ad-3e570bd45f71-2021-10-15 11:17:39-0300;Americanas;Lenovo;Notebook
"Notebook Samsung Book Intel Core I7-1165G7 8GB 256GB SSD (Intel Iris Xe) W10 FHD 15.6'' - Cinza Chumbo + Mochila Targus Geolite Essential 15,6"" Cinza";0;5499.99;https://www.americanas.com.br/produto/3278140585?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b236ad52131c3c81ee8966;Americanas;Samsung;Notebook
Notebook Acer, amd Ryzen 7-3700U, 12GB, 256GB ssd, Tela de 15,6, Preto, Aspire 3 - A315-23-R1J9;2;4157.01;https://www.americanas.com.br/produto/3549500862?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6152229e09c351890db3072a;Americanas;Acer;Notebook
Notebook Gamer Lenovo, Intel CoreT i5, 8GB, 256GB ssd, Tela de 15,6, Chameleon Blue, ideaPad Gaming 3i - 82CG0002BR;0;5326.92;https://www.americanas.com.br/produto/3439081687?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d0931452131c3c81882f19;Americanas;Lenovo;Notebook
"Kit Notebook Dell Inspiron i3501-M20PC 15.6"" HD 10ª G. Intel Core i3 4GB 128GB SSD Windows 10 Preto + Capa Essential";2;3014.1;https://www.americanas.com.br/produto/2965391933?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603e26cd0c0704426645a7ab;Americanas;Dell;Notebook
Notebook Acer Aspire 5 A514-54-719N Intel Core i7 11ª Gen Windows 10 Home 8GB 512GB sdd 14' fhd;2;5034.05;https://www.americanas.com.br/produto/3864390317?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6138c4c909c351890dccc476;Americanas;Acer;Notebook
"Notebook Samsung Book Intel Core I7-1165G7 8GB 256GB SSD (Intel Iris Xe) W10 FHD 15.6'' - Cinza Chumbo + Mochila Targus Intellect Essential 15,6"" - Black";0;5399.99;https://www.americanas.com.br/produto/3279909579?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a43f2052131c3c8195bf60;Americanas;Samsung;Notebook
"Notebook Positivo Motion Q464B Intel Atom Quad core 4GB 64GB SSD + 64GB Nuvem 14¿ W10 Vermelho + Mochila Targus Geolite Essential 15,6"" Cinza";0;1699.99;https://www.americanas.com.br/produto/2285633409?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=616059a409c351890d6364e1;Americanas;Positivo;Notebook
"Notebook Samsung Book Intel Core I3-1115G4 4GB 1TB W10 FHD 15,6'' - Cinza Chumbo NP550XDA-KT1BR + Mochila Targus Geolite Essential 15,6"" - Cinza";0;3399.99;https://www.americanas.com.br/produto/3694266056?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61158b2b549cd5594f9281c9;Americanas;Samsung;Notebook
"Notebook Dell Inspiron 3501-U60S 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Linux";0;4814.1;https://www.americanas.com.br/produto/3221592177?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6087f77252131c3c8114c464;Americanas;Dell;Notebook
Notebook Samsung Intel CoreT i7-1165G7, 8GB, 256GB ssd, Tela de 15,6, Cinza- NP550XDA-KS1BR;2;4728.9;https://www.americanas.com.br/produto/3642425561?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6106fcdd52131c3c814e3e59;Americanas;Samsung;Notebook
"Kit Notebook Ultrafino Dell Inspiron i5502-M10SC 15.6"" Full HD 11ª Ger. Intel Core i5 8GB 256GB SSD Windows 10 + Capa";2;5327.1;https://www.americanas.com.br/produto/2965392469?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6054d80f0c0704426600bff4;Americanas;Dell;Notebook
"Notebook Gamer Dell G15-a0500-MM10P 15.6"" FHD AMD Ryzen™ 5 8GB 512GB SSD NVIDIA RTX 3050 Windows 11";0;6799.0;https://www.americanas.com.br/produto/4072503993?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615da12909c351890ddc0110;Americanas;Dell;Notebook
"Notebook Samsung Book Intel Core I3-1115G4 4GB 1TB W10 FHD 15.6"" - Branco + Mochila Targus Geolite Essential 15,6"" Cinza";0;3599.99;https://www.americanas.com.br/produto/3278167930?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60be621d52131c3c811468bd;Americanas;Samsung;Notebook
"Notebook Dell Inspiron 3501-M70P 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 Preto";2;5399.1;https://www.americanas.com.br/produto/3086830426?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60631cd80c07044266e387ed;Americanas;Dell;Notebook
Notebook Lenovo, Intel Core i3 10110U, 4GB, 1TB, Tela de 15,6, uhd Graphics, Prata, IdeaPad 3i - 82BS0002BR;1;3563.01;https://www.americanas.com.br/produto/3625896812?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6101c12052131c3c81687568;Americanas;Lenovo;Notebook
"Notebook Acer A315-34-C5EY Intel Celeron N4000 4GB 500GB 15,6"" Win10";6;3224.2;https://www.americanas.com.br/produto/1882044661?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ff8b5310c070442664b50a0;Americanas;Acer;Notebook
"Notebook Lenovo Ultrafino ideapad S145 i7-1065G7 8GB 256GB SSD Windows 10 15.6"" 82DJ0000BR Prata";0;4487.12;https://www.americanas.com.br/produto/3628118477?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6102b7ba52131c3c81745ba9;Americanas;Lenovo;Notebook
"Notebook Dell Inspiron 3583-MS90P 8ª geração Intel Core i7 8GB 256GB SSD 15.6"" Windows 10 Preto";3;4049.1;https://www.americanas.com.br/produto/1869301387?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611bc43a09c351890ddfab5d;Americanas;Dell;Notebook
Notebook Samsung Dual Core 4GB 500GB Tela Full HD 15.6 Windows 10 Book NP550XDA-KO2BR;0;2328.15;https://www.americanas.com.br/produto/3844159636?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6130ec2f09c351890d3c5bc8;Americanas;Samsung;Notebook
Notebook Samsung Galaxy Book S, Intel Core i5, 8GB, 256GB ssd, Tela de 13,3 Touch - NP767XCM-K01BR;2;5444.01;https://www.americanas.com.br/produto/2974412530?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6042344c0c0704426662358e;Americanas;Samsung;Notebook
Notebook Positivo Motion Gold C41TEI Intel Celeron-N3350 4GB 1TB Linux 14,1'' Dourado;0;1844.1;https://www.americanas.com.br/produto/3549100172?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6124f70409c351890d5ad75f&buyboxToken=smartbuybox-acom-v2-51874a1b-e78f-4e61-b0f1-fcc7b3a337e8-2021-10-15 11:18:29-0300;Americanas;Positivo;Notebook
Notebook Acer Aspire Nitro 5 Intel Core I7 512GB SSD GeForce GTX1660TI Tela 15.6 Windows 10;0;7275.6;https://www.americanas.com.br/produto/3310798572?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a81dc352131c3c81517cb5;Americanas;Acer;Notebook
Notebook Acer Aspire 5 A514-54G-71QA Intel Core i7 11ª Gen Windows 10 Home 8GB 512GB sdd MX350 14';1;5053.09;https://www.americanas.com.br/produto/3714252795?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61167a25549cd5594fbb7174;Americanas;Acer;Notebook
"Kit Notebook Dell Inspiron i3501-M25PC 15.6"" HD 10ª Ger. Intel Core i3 4GB 256GB SSD Windows 10 Preto + Capa Essential";0;3194.1;https://www.americanas.com.br/produto/2965392186?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603e26cf0c0704426645acd7;Americanas;Dell;Notebook
"Notebook Dell Inspiron I13-7391-A30S 10ª Intel Core I7 8GB (Geforce MX250 com 2GB) 512GB SSD W10 13,3'' Prata + Mochila Targus Geolite Essential 15,6"" Cinza";0;7599.99;https://www.americanas.com.br/produto/2465996696?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5faa62f8c5c9bbe5fc737638;Americanas;Dell;Notebook
"Notebook Ultrafino Dell Inspiron i5402-M40S 14"" Full HD 11ª Ger. Intel Core i7 16GB 512GB SSD NVIDIA GeForce Windows 10";3;6479.1;https://www.americanas.com.br/produto/2965391562?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610934d852131c3c81b2ba00;Americanas;Dell;Notebook
Notebook Lenovo, Intel Core i7 10750H, 8GB, 512GB ssd, 15,6, GTX1650, Ideapad Gaming 3i, Chameleon Blue - 82CG0005BR;3;6058.22;https://www.americanas.com.br/produto/2974412118?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6042342e0c0704426661db41;Americanas;Lenovo;Notebook
Notebook Lenovo Ultrafino ideapad S145 Dual Core N4000 Memória 8GB HD ssd 240GB Windows 10;8;3789.0;https://www.americanas.com.br/produto/1772462141?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ee7df1779bf8430cbeaf68a;Americanas;Lenovo;Notebook
"Kit Notebook Ultrafino Dell Inspiron i5402 14"" Full HD 11ª Ger. Intel Core i5 8GB 256GB SSD Windows 10 + Capa Essential";0;4634.1;https://www.americanas.com.br/produto/2965391811?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6054d80e0c0704426600bd5e;Americanas;Dell;Notebook
"Kit Notebook Ultrafino Dell Inspiron i5402 14"" FHD 11ª G Intel Core i7 16GB 512GB SSD NVIDIA GeForce Win 10 + Mochila";0;6119.1;https://www.americanas.com.br/produto/2965391677?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603e26820c070442664512c9;Americanas;Dell;Notebook
"Notebook Acer A315-34-C6ZS Intel Celeron N4000 4gb 1tb 15,6"" Linux";9;2430.49;https://www.americanas.com.br/produto/1871867291?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6154a4d309c351890d1b9f7c&buyboxToken=smartbuybox-acom-v2-eb81835b-6a93-4ee1-b8f4-0020ba00c2d4-2021-10-15 11:19:36-0300;Americanas;Acer;Notebook
Notebook Samsung 11.6 Chromebook 4 Intel Celeron 32 gb + 4GB uhd Graphics 600;0;1781.1;https://www.americanas.com.br/produto/3429413705?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ccd89952131c3c81d49279;Americanas;Samsung;Notebook
Notebook Acer Aspire Dual Core N4000 Memória de 8GB HD ssd 240GB 15,6 Polegadas Windows 10 - Super rápido;16;3669.0;https://www.americanas.com.br/produto/1870001875?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f2079c479bf8430cbd6e61b;Americanas;Acer;Notebook
Notebook Positivo Motion Q4128C Intel Atom-Z8350 4GB 128GB eMMC W10 14,1'' - Cinza + Office 365 Personal;0;1999.99;https://www.americanas.com.br/produto/3155389840?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614896dd09c351890d390223;Americanas;Positivo;Notebook
"Notebook Samsung Book Intel Core i5-1135G7 8GB 1TB (Intel Iris Xe) W10 FHD 15.6"" - Branco + Mochila Targus Geolite Essential 15,6"" Cinza";0;4499.99;https://www.americanas.com.br/produto/3296945521?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60be82d652131c3c81671d29;Americanas;Samsung;Notebook
Notebook Samsung i5 8GB 1TB 15,6 Book Win10 Cinza Chumbo;1;3695.12;https://www.americanas.com.br/produto/3247690171?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60905ee352131c3c817b59c7;Americanas;Samsung;Notebook
"Notebook 15.6"" Aspire 3 Celeron N4000/4gb/hd500gb/win10 A315-34-c5ey Acer";2;2890.85;https://www.americanas.com.br/produto/3096922906?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606491900c07044266cdd648;Americanas;Acer;Notebook
"Notebook Lenovo Ultrafino Ideapad 3i Intel Core i5-10210U 8GB 256GB SSD W10 15,6"" - Prata + Mochila Targus Geolite Essential 15,6"" - Cinza";0;4099.99;https://www.americanas.com.br/produto/3694292617?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61158b26549cd5594f92736d;Americanas;Lenovo;Notebook
"Notebook Positivo Motion Q4128C Intel Atom-Z8350 4GB 128GB eMMC W10 14,1'' - Cinza + Mochila Targus Intellect Essential 15,6"" - Black";0;2099.99;https://www.americanas.com.br/produto/3279961131?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6144d88a09c351890da06370;Americanas;Positivo;Notebook
"Notebook Acer Chromebook C733-C6M8 Celeron N4000 11.6"", 4GB, 32GB, Chrome OS, Preto";0;2299.0;https://www.americanas.com.br/produto/2064245664?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f6127281b186381b5781ef3;Americanas;Acer;Notebook
Notebook Lenovo Ultrafino ideapad S145 Dual Core N4000 Memória 4GB HD ssd 240GB Windows 10 - Super Rápido;3;3589.0;https://www.americanas.com.br/produto/1819229209?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5eff8fb279bf8430cb719987;Americanas;Lenovo;Notebook
"Notebook Positivo Motion Q4128C Intel Atom-Z8350 4GB 128GB eMMC W10 14,1'' - Cinza + Mochila Targus Geolite Essential 15,6"" Cinza";0;2099.99;https://www.americanas.com.br/produto/3278138936?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6144d88909c351890da0615c;Americanas;Positivo;Notebook
"Notebook Ultraportátil Dell Inspiron 5301-M30S 13.3"" Full HD 11ª G Intel Core i7 8GB 512GB SSD+32GB Intel Optane Win 10";0;5669.1;https://www.americanas.com.br/produto/2753950879?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ffd8ca00c07044266c5d473;Americanas;Dell;Notebook
Notebook Positivo Motion Gold C4128E-S Intel Celeron-N3350 4GB 128GB SSD W10 14,1'' - Dourado + Microsoft 365 Family - 2020;0;2199.99;https://www.americanas.com.br/produto/3873568800?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613f46c509c351890da4528b;Americanas;Positivo;Notebook
"Kit Notebook Ultraportátil Dell Inspiron 5301 13.3"" FHD 11ª Ger. Core i7 8GB 512GB SSD+32GB Intel Optane Win 10 + Mouse";0;5804.1;https://www.americanas.com.br/produto/2753951337?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ffd8ca00c07044266c5d478;Americanas;Dell;Notebook
Notebook Acer Aspire 3 A315-23-R1J9 AMD Ryzen 7-3700U 12GB 'AMD Radeon RX Vega 10' 256GB SSD W10 15,6'' - Preto + Microsoft 365 Family - 2020;0;4199.98;https://www.americanas.com.br/produto/3873269391?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613b416f09c351890d8c9160;Americanas;Acer;Notebook
Notebook Samsung Intel Celeron 4GB 500GB 15,6 Book Cinza;0;2375.12;https://www.americanas.com.br/produto/3248398201?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=609122c652131c3c81b98eb6;Americanas;Samsung;Notebook
Notebook Samsung Book Intel Core I3-1115G4 4GB 1TB W10 FHD 15,6'' NP550XDA-KT2BR - Branco + Microsoft 365 Family - 2020;0;3409.98;https://www.americanas.com.br/produto/3874437326?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613d182009c351890d8928cc;Americanas;Samsung;Notebook
Notebook Acer Aspire 5 A515-51G-50W8 Intel Core i5 8GB ram 2TB HD GeForce 940MX 2 gb 15.6 HD Win10;0;3713.39;https://www.americanas.com.br/produto/48713303?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143a91c09c351890d1e908d;Americanas;Acer;Notebook
"Notebook Lenovo V14 i5-1135G7 8GB 256SSD Intel Iris Xe Graphics Win 10 Home 14"" FHD 82NM0009BR Preto";0;3607.12;https://www.americanas.com.br/produto/3628113975?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612cccac09c351890d4a56ba;Americanas;Lenovo;Notebook
Notebook Samsung Book Intel Core I3-1115G4 4GB 1TB W10 FHD 15,6'' NP550XDA-KT1BR - Cinza Chumbo + Microsoft 365 Family - 2020;0;3347.63;https://www.americanas.com.br/produto/3874366767?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613a917409c351890d58646a;Americanas;Samsung;Notebook
"Kit Notebook 2 em 1 Dell Inspiron 5406-OS20SF 14"" Touch 11ª Ger Intel Core i5 8GB 256GB SSD Windows 10 Microsoft 365";1;4985.1;https://www.americanas.com.br/produto/2866312072?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=601a9e3e0c07044266f35485;Americanas;Dell;Notebook
"Notebook Acer Aspire 5 AN515-44-R8HN AMD Ryzen 7-4800H 8GB (GeForce GTX 1650 4GB) 512GB SSD W10 15,6"" - Preto + Microsoft 365 Family - 2020";0;6599.98;https://www.americanas.com.br/produto/3873828472?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613c106409c351890d371720;Americanas;Acer;Notebook
"Kit Notebook Dell Inspiron 3501-M80SB 15.6"" HD 11ª G Intel Core i7 8GB 128GB SSD + 1TB HD NVIDIA GeForce Win10 + Mochila";0;5255.1;https://www.americanas.com.br/produto/3086830215?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60631ce60c07044266e394c9;Americanas;Dell;Notebook
Notebook Acer Aspire 5 A514-54G-586R Intel Core i5 11ª Gen 8GB 256GB ssd MX350 14' Win10;5;4274.05;https://www.americanas.com.br/produto/3617133268?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6100478052131c3c812c1acf;Americanas;Acer;Notebook
Notebook Samsung Book Intel Core i5-1135G7 8GB 256GB SSD (Intel Iris Xe) W10 FHD 15,6'' NP550XDA-KF2BR - Cinza Chumbo + Microsoft 365 Family - 2020;0;4139.98;https://www.americanas.com.br/produto/3874277326?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615442ed09c351890dd21431;Americanas;Samsung;Notebook
Notebook Positivo Intel Core I3-6157u 4gb Ssd 128gb Hdmi;1;2797.99;https://www.americanas.com.br/produto/3505983170?pfm_carac=notebook&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60e48f6d52131c3c81755fb0;Americanas;Positivo;Notebook
