descricao,avaliacao,preco,url
Smartphone Motorola Moto E6s 32GB 4G Wi-Fi Tela 6.1'' Dual Chip 2GB RAM Câmera Dupla + Selfie 5MP - Cinza Titanium,21.0,"779,00",https://www.americanas.com.br/produto/2950123776?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606376c00c07044266dc4a76&buyboxToken=smartbuybox-acom-v2-e07afd42-3d88-40f3-9fda-0bf0568ec651-2021-10-12 17:14:01-0300
Smartphone Samsung Galaxy S20 Fe 256GB 4G Wi-Fi Tela 6.5'' Dual Chip 8GB RAM Câmera Tripla + Selfie 32MP - Cloud White,49.0,"2.679,10",https://www.americanas.com.br/produto/3234386751?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a25e7952131c3c8106f8ec&buyboxToken=smartbuybox-acom-v2-c18f0bac-ffa6-4061-b274-6636fa4a516a-2021-10-12 17:07:19-0300
Smartphone Samsung Galaxy A52 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Violeta,32.0,"1.932,07",https://www.americanas.com.br/produto/2937116408?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606c9b600c0704426641c0e8&buyboxToken=smartbuybox-acom-v2-6a04eb17-00cf-4052-a5a0-48494f877a52-2021-10-12 17:10:53-0300
Smartphone Samsung Galaxy S20 Fe 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Tripla + Selfie 32MP - Cloud Navy,158.0,"3.118,95",https://www.americanas.com.br/produto/2290967041?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ab9efc52131c3c815d94f8&buyboxToken=smartbuybox-acom-v2-15e33901-2147-4f0e-b107-2e9ea8633ad4-2021-10-12 17:10:53-0300
Smartphone Samsung Galaxy S21 128GB 5G Wi-Fi Tela 6.2'' Dual Chip 8GB RAM Câmera Tripla + Selfie 10MP - Cinza,78.0,"4.201,85",https://www.americanas.com.br/produto/2875240373?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60624d8a0c07044266c0f18d&buyboxToken=smartbuybox-acom-v2-964d8077-0daa-4b9e-a7dd-cde39caa254a-2021-10-12 17:06:29-0300
Smartphone Motorola Moto E7 Plus 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Dupla + Selfie 8MP - Bronze Âmbar,231.0,"972,54",https://www.americanas.com.br/produto/1972841146?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6113bf38549cd5594fea47cb&buyboxToken=smartbuybox-acom-v2-8fffe678-f4f7-4fc8-8771-5137a6328dec-2021-10-12 17:14:01-0300
Smartphone Samsung Galaxy S20 Fe 256GB 4G Wi-Fi Tela 6.5'' Dual Chip 8GB RAM Câmera Tripla + Selfie 32MP - Cloud Navy,119.0,"2.830,05",https://www.americanas.com.br/produto/3234384238?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615b4b9e09c351890d5b3837&buyboxToken=smartbuybox-acom-v2-97099475-bc10-49c8-a2e9-ccc30f7d3c89-2021-10-12 17:14:01-0300
"Smartphone ASUS Zenfone Max Pro M2 6GB RAM, 64GB, Black Saphire TELA 6.26”, 12MP+5MP",9.0,"889,33",https://www.americanas.com.br/produto/3866300952?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6139f8df09c351890de895d0&buyboxToken=smartbuybox-acom-v2-c2e38f0a-3cc8-40ef-a597-134c0158e701-2021-10-12 17:12:16-0300
"Smartphone asus Zenfone Max Pro M2, 6GB ram, 64GB, Titanium tela 6.26, 12MP + 5MP",5.0,"862,99",https://www.americanas.com.br/produto/3866300995?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6139f8df09c351890de895e6&buyboxToken=smartbuybox-acom-v2-84080ba4-4f6a-44a2-a6eb-67f2ebbc27ca-2021-10-12 17:14:01-0300
"Smartphone Samsung Galaxy M51 128GB Wi-Fi Tela 6.7"" Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP",352.0,"2.499,00",https://www.americanas.com.br/produto/2894032801?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60c01e0052131c3c81b2ef8d&buyboxToken=smartbuybox-acom-v2-20762e7e-5540-4a51-a5b5-ae0f6c90f628-2021-10-12 17:10:53-0300
Smartphone Motorola Moto G 5G 128GB Tela 6.7'' Dual Chip 6GB RAM Câmera Tripla + Selfie 16MP - Prata Prisma,67.0,"1.889,00",https://www.americanas.com.br/produto/2626418732?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd145da0c07044266981a22&buyboxToken=smartbuybox-acom-v2-45b91333-69cb-4732-ad15-7ada678b36cd-2021-10-12 17:14:01-0300
Smartphone Samsung Galaxy A52 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Preto,70.0,"1.932,07",https://www.americanas.com.br/produto/2937116344?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606c9b5f0c0704426641bf1f&buyboxToken=smartbuybox-acom-v2-7b725e5e-fb8a-43f8-9f15-ce672581dbe6-2021-10-12 17:14:01-0300
"Smartphone Positivo Twist 4 Fit 32GB Dual Chip Android 10 Tela 5"" Quad-Core 1,3 GHz 3G 8MP - Vermelho Rubber",48.0,"429,00",https://www.americanas.com.br/produto/2973306508?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6058fb620c07044266504ede&buyboxToken=smartbuybox-acom-v2-c8983129-eac8-46d7-8036-68b47626c95a-2021-10-12 17:14:01-0300
Smartphone Samsung Galaxy A12 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 8MP - Preto,6.0,"969,10",https://www.americanas.com.br/produto/3586825324?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612f7ec309c351890dbca27d
"Smartphone Samsung Galaxy M32 128GB 4G Wi-Fi Tela 6,4'' Dual Chip 6GB RAM Câmera Quadrupla + Selfie 20MP - Azul",20.0,"1.378,60",https://www.americanas.com.br/produto/3501167482?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6107bc8652131c3c816bb13b&buyboxToken=smartbuybox-acom-v2-db959bc8-d022-4c59-8ae6-c28bad29349b-2021-10-12 17:15:05-0300
Smartphone Motorola Moto E6i 32GB 4G Wi-Fi Tela 6.1'' Dual Chip 2GB RAM Câmera Dupla + Selfie 5MP - Cinza Titanium,80.0,"809,01",https://www.americanas.com.br/produto/2910437471?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6140979a09c351890d4008df&buyboxToken=smartbuybox-acom-v2-122c4488-d3c5-4cbb-ab0c-c54f4f974472-2021-10-12 17:15:05-0300
Smartphone Moto G60 128GB 4G Wi-Fi Tela 6.8'' Dual Chip 6GB RAM Câmera Tripla + Selfie 32MP - Azul,115.0,"2.339,10",https://www.americanas.com.br/produto/3177003864?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60da3d7b52131c3c81c309f8&buyboxToken=smartbuybox-acom-v2-d9d19ae5-73fd-4775-9ad6-6fe308900b3c-2021-10-12 17:12:16-0300
Smartphone Motorola Moto E7 32GB 4G Wi-Fi Tela 6.5'' Dual Chip 2GB RAM Câmera Dupla + Selfie 5MP - Cinza Metálico,20.0,"779,00",https://www.americanas.com.br/produto/2626417844?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ffde0300c070442665431c9&buyboxToken=smartbuybox-acom-v2-62d28c89-a47c-445d-863b-247d33ccd9f7-2021-10-12 17:15:05-0300
Smartphone LG K22 32GB 4G Wi-Fi Tela 6.2'' Dual Chip 2GB RAM Câmera Dupla + Selfie 5MP - Titânio,149.0,"664,05",https://www.americanas.com.br/produto/1965289525?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fbc234a762ff367198807ed&buyboxToken=smartbuybox-acom-v2-e055ad8d-9e71-44ef-8248-6a4ddd2189dc-2021-10-12 17:12:16-0300
Smartphone Motorola Moto G9 Play 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Tripla + Selfie 8MP - Azul Safira,549.0,"1.259,00",https://www.americanas.com.br/produto/1962217067?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f9306271b186381b508d835&buyboxToken=smartbuybox-acom-v2-3960bef3-5a46-4660-a806-a9fc3492ad02-2021-10-12 17:14:01-0300
Smartphone Motorola Moto E6s 64GB 4G Wi-Fi Tela 6.1'' Dual Chip 4GB RAM Câmera Dupla + Selfie 5MP - Vermelho Magenta,91.0,"822,78",https://www.americanas.com.br/produto/2799308831?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61423c3c09c351890d66a863&buyboxToken=smartbuybox-acom-v2-f2677df3-08f2-44bc-b60e-0dcbc8b221c0-2021-10-12 17:12:16-0300
Smartphone Samsung Galaxy Note 20 Ultra 256GB 5G Wi-Fi Tela 6.9'' Dual Chip 12MP RAM Câmera Tripla + Selfie 10MP - Mystic Black,79.0,"4.878,70",https://www.americanas.com.br/produto/1962216929?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f505cefcc79e88b8690343a&buyboxToken=smartbuybox-acom-v2-19a36bba-0307-4889-a13f-bb7f9ca989c1-2021-10-12 17:15:05-0300
Smartphone Samsung Galaxy A72 128GB 4G Wi-Fi Tela 6.7'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Azul,173.0,"2.245,50",https://www.americanas.com.br/produto/2937116299?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61001fde52131c3c81cee760&buyboxToken=smartbuybox-acom-v2-01c35176-412e-4a94-b50f-348d5617af11-2021-10-12 17:10:53-0300
"Smartphone Samsung Galaxy A03s 64GB 4G Wi-Fi Tela 6,5'' Dual Chip 4GB RAM Câmera Tripla + Selfie 5MP - Azul",2.0,"929,05",https://www.americanas.com.br/produto/3695304296?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612cc3d909c351890d3d8ad2&buyboxToken=smartbuybox-acom-v2-be5f01ee-3e4c-45e1-8f5e-2e9182e9459f-2021-10-12 17:14:01-0300
"Smartphone Samsung Galaxy M32 128GB 4G Wi-Fi Tela 6,4'' Dual Chip 6GB RAM Camera Quadrupla + Selfie 20MP - Branco",11.0,"1.391,71",https://www.americanas.com.br/produto/3519863582?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6107bc8752131c3c816bb4e7
Smartphone Motorola Moto E6s 32GB 4G Wi-Fi Tela 6.1'' Dual Chip 2GB RAM Câmera Dupla + Selfie 5MP - Cinza Titanium,21.0,"779,00",https://www.americanas.com.br/produto/2950123776?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606376c00c07044266dc4a76&buyboxToken=smartbuybox-acom-v2-02820f53-9aae-47b1-87f5-ce1e711f643b-2021-10-12 17:12:16-0300
Smartphone Samsung Galaxy S20 Fe 256GB 4G Wi-Fi Tela 6.5'' Dual Chip 8GB RAM Câmera Tripla + Selfie 32MP - Cloud White,49.0,"2.679,10",https://www.americanas.com.br/produto/3234386751?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a25e7952131c3c8106f8ec&buyboxToken=smartbuybox-acom-v2-c18f0bac-ffa6-4061-b274-6636fa4a516a-2021-10-12 17:07:19-0300
Smartphone Samsung Galaxy A52 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Violeta,32.0,"1.932,07",https://www.americanas.com.br/produto/2937116408?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606c9b600c0704426641c0e8&buyboxToken=smartbuybox-acom-v2-5d11cff4-c368-47b6-a98b-a363ce5e3165-2021-10-12 17:15:05-0300
Smartphone Samsung Galaxy S20 Fe 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Tripla + Selfie 32MP - Cloud Navy,158.0,"3.118,95",https://www.americanas.com.br/produto/2290967041?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ab9efc52131c3c815d94f8&buyboxToken=smartbuybox-acom-v2-4c392e80-6bae-4973-a4e1-6b88df5dc750-2021-10-12 17:12:16-0300
Smartphone Samsung Galaxy S21 128GB 5G Wi-Fi Tela 6.2'' Dual Chip 8GB RAM Câmera Tripla + Selfie 10MP - Cinza,78.0,"4.201,85",https://www.americanas.com.br/produto/2875240373?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60624d8a0c07044266c0f18d&buyboxToken=smartbuybox-acom-v2-e5374a7f-8fa1-4afc-8fed-9145930f3332-2021-10-12 17:12:05-0300
Smartphone Motorola Moto E7 Plus 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Dupla + Selfie 8MP - Bronze Âmbar,231.0,"972,54",https://www.americanas.com.br/produto/1972841146?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6113bf38549cd5594fea47cb&buyboxToken=smartbuybox-acom-v2-8fffe678-f4f7-4fc8-8771-5137a6328dec-2021-10-12 17:14:01-0300
Smartphone Samsung Galaxy S20 Fe 256GB 4G Wi-Fi Tela 6.5'' Dual Chip 8GB RAM Câmera Tripla + Selfie 32MP - Cloud Navy,119.0,"2.830,05",https://www.americanas.com.br/produto/3234384238?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615b4b9e09c351890d5b3837&buyboxToken=smartbuybox-acom-v2-384ff81e-62ac-4b16-9967-556fbc931ab4-2021-10-12 17:07:19-0300
"Smartphone ASUS Zenfone Max Pro M2 6GB RAM, 64GB, Black Saphire TELA 6.26”, 12MP+5MP",9.0,"889,33",https://www.americanas.com.br/produto/3866300952?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6139f8df09c351890de895d0&buyboxToken=smartbuybox-acom-v2-0c74c9b9-c5f7-46df-b1b1-6b3174d169b6-2021-10-12 17:15:05-0300
"Smartphone asus Zenfone Max Pro M2, 6GB ram, 64GB, Titanium tela 6.26, 12MP + 5MP",5.0,"862,99",https://www.americanas.com.br/produto/3866300995?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6139f8df09c351890de895e6&buyboxToken=smartbuybox-acom-v2-84080ba4-4f6a-44a2-a6eb-67f2ebbc27ca-2021-10-12 17:14:01-0300
"Smartphone Samsung Galaxy M51 128GB Wi-Fi Tela 6.7"" Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP",352.0,"2.499,00",https://www.americanas.com.br/produto/2894032801?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60c01e0052131c3c81b2ef8d&buyboxToken=smartbuybox-acom-v2-61a42b2a-20e3-4b82-8a54-38f803ccb935-2021-10-12 17:15:05-0300
Smartphone Motorola Moto G 5G 128GB Tela 6.7'' Dual Chip 6GB RAM Câmera Tripla + Selfie 16MP - Prata Prisma,67.0,"1.889,00",https://www.americanas.com.br/produto/2626418732?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd145da0c07044266981a22&buyboxToken=smartbuybox-acom-v2-d551453e-4117-4633-a4db-9e53bf6eb5f0-2021-10-12 17:09:37-0300
Smartphone Samsung Galaxy A52 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Preto,70.0,"1.932,07",https://www.americanas.com.br/produto/2937116344?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606c9b5f0c0704426641bf1f&buyboxToken=smartbuybox-acom-v2-ebd0c381-fd29-49f7-a504-57ea09355edd-2021-10-12 17:10:53-0300
"Smartphone Positivo Twist 4 Fit 32GB Dual Chip Android 10 Tela 5"" Quad-Core 1,3 GHz 3G 8MP - Vermelho Rubber",48.0,"429,00",https://www.americanas.com.br/produto/2973306508?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6058fb620c07044266504ede&buyboxToken=smartbuybox-acom-v2-c8983129-eac8-46d7-8036-68b47626c95a-2021-10-12 17:14:01-0300
Smartphone Samsung Galaxy A12 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 8MP - Preto,6.0,"969,10",https://www.americanas.com.br/produto/3586825324?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612f7ec309c351890dbca27d
Smartphone LG K41s 32GB 4G Wi-Fi Tela 6.5'' Dual Chip 3GB RAM Câmera Quádrupla + Selfie 8MP - Titânio,99.0,"757,57",https://www.americanas.com.br/produto/1674059906?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614e077709c351890d2b3d4b&buyboxToken=smartbuybox-acom-v2-fc48766b-c726-4c66-93d5-b2bb280d11eb-2021-10-12 17:13:53-0300
Smartphone LG K52 64GB 4G Wi-Fi Tela 6.6'' Dual Chip 3GB RAM Câmera Quádrupla + Selfie 8MP - Vermelho,45.0,"899,00",https://www.americanas.com.br/produto/2324602454?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fad75cdc5c9bbe5fc1d6e0f&buyboxToken=smartbuybox-acom-v2-db85a7ee-30c2-4236-8293-cf15e872bb65-2021-10-12 17:15:05-0300
Smartphone Samsung Galaxy Note 20 Ultra 256GB 5G Wi-Fi Tela 6.9'' Dual Chip 12MP RAM Câmera Tripla + Selfie 10MP - Mystic Bronze,107.0,"4.273,45",https://www.americanas.com.br/produto/1962217147?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f505c76cc79e88b868fb34f&buyboxToken=smartbuybox-acom-v2-2342e07b-1d54-4441-ad2b-f17bcfa77cbe-2021-10-12 17:15:05-0300
Smartphone Samsung Galaxy A52 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Branco,48.0,"1.932,07",https://www.americanas.com.br/produto/2969521408?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606c9b600c0704426641c12f&buyboxToken=smartbuybox-acom-v2-1751c3cd-6cda-4e56-83e4-1ee3aa8d7ebb-2021-10-12 17:15:05-0300
Smartphone Samsung Galaxy A10s 32GB 4G Wi-Fi Tela 6.2'' Dual Chip 2GB RAM Câmera Dupla + Selfie 8MP - Azul Absurdo,86.0,"899,00",https://www.americanas.com.br/produto/2751078132?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=601414d50c0704426686f62c&buyboxToken=smartbuybox-acom-v2-338b7aeb-cffa-44a6-9584-dab6d8c30d3d-2021-10-12 17:15:05-0300
Smartphone LG K62 64GB 4G Wi-Fi Tela 6.6'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 13MP - Azul,16.0,"929,66",https://www.americanas.com.br/produto/2324590191?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fbcff05762ff3671914c76c&buyboxToken=smartbuybox-acom-v2-5c356364-a846-4c1b-a854-e8aa5f071445-2021-10-12 17:15:05-0300
Smartphone Motorola Moto G20 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 13MP - Azul,1.0,"1.349,10",https://www.americanas.com.br/produto/3805072618?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613f667809c351890de965d0&buyboxToken=smartbuybox-acom-v2-61f412ec-2589-4d7b-9c40-166513d49cde-2021-10-12 17:15:05-0300
Smartphone LG K62 64GB 4G Wi-Fi Tela 6.6'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 13MP - Vermelho,15.0,"929,66",https://www.americanas.com.br/produto/2324613495?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fb2d549762ff36719fb37f8&buyboxToken=smartbuybox-acom-v2-29b7e785-1033-4375-9dbd-b4b952628fec-2021-10-12 17:13:53-0300
Smartphone LG K52 64GB 4G Wi-Fi Tela 6.6'' Dual Chip 3GB RAM Câmera Quádrupla + Selfie 8MP - Cinza,29.0,"899,00",https://www.americanas.com.br/produto/2324622623?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fad75cdc5c9bbe5fc1d6e09&buyboxToken=smartbuybox-acom-v2-5baf81e0-781a-48ab-ad82-10ac477cabfc-2021-10-12 17:15:05-0300
Smartphone Samsung Galaxy A01 32GB 4G Wi-Fi Tela 5.7'' Dual Chip 2GB RAM Câmera Dupla + Selfie 5MP - Azul,597.0,"806,55",https://www.americanas.com.br/produto/1445076868?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ee8d4ae79bf8430cbc806b0&buyboxToken=smartbuybox-acom-v2-ae628d5c-4c94-43ec-ac59-42cb041881a0-2021-10-12 17:15:05-0300
Smartphone Samsung Galaxy Note 20 256GB 5G Wi-Fi Tela 6.7'' Dual Chip 8GB RAM Câmera Tripla + Selfie 10MP - Mystic Gray,39.0,"3.129,10",https://www.americanas.com.br/produto/1962216996?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f503cd4cc79e88b8666ec26&buyboxToken=smartbuybox-acom-v2-35e7dc39-365d-4ba2-a2a4-5e84653001fc-2021-10-12 17:15:05-0300
"Smartphone Samsung Galaxy A03s 64GB 4G Wi-Fi Tela 6,5'' Dual Chip 4GB RAM Câmera Tripla + Selfie 5MP - Vermelho",2.0,"929,05",https://www.americanas.com.br/produto/3695306401?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612cc3d909c351890d3d8b0f&buyboxToken=smartbuybox-acom-v2-3e3ef57a-0a49-4bec-8132-e26349acf6fc-2021-10-12 17:15:05-0300
"Smartphone Motorola Moto G60s 128GB 4G Wi-Fi Tela 6,8'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 16MP - Verde",2.0,"1.699,10",https://www.americanas.com.br/produto/3618529900?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6111172c549cd5594f14afc4&buyboxToken=smartbuybox-acom-v2-ff7bf7a1-e9be-41ce-9fa4-16c52e3eb042-2021-10-12 17:15:05-0300
Smartphone Motorola Moto G 5G 128GB Tela 6.7'' Dual Chip 6GB RAM Câmera Tripla + Selfie 16MP - Preto Prisma,57.0,"1.889,00",https://www.americanas.com.br/produto/2626418901?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd145da0c07044266981971&buyboxToken=smartbuybox-acom-v2-2d6633d3-3c19-4eff-87ad-5948c6524d2b-2021-10-12 17:15:05-0300
Smartphone Samsung Galaxy M31 128GB 4G Wi-Fi Tela 6.4'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Preto,737.0,"1.784,05",https://www.americanas.com.br/produto/1739672542?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f0612b079bf8430cbf14b5f&buyboxToken=smartbuybox-acom-v2-65267945-7061-4532-84d6-aaa7d0bbdb6e-2021-10-12 17:13:18-0300
Smartphone LG K41s 32GB 4G Wi-Fi Tela 6.5'' Dual Chip 3GB RAM Câmera Quádrupla + Selfie 8MP - Preto,80.0,"749,90",https://www.americanas.com.br/produto/1676380841?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd8bfea0c07044266626aba&buyboxToken=smartbuybox-acom-v2-48425195-684b-46bb-b22e-405ed56c0bd3-2021-10-12 17:15:05-0300
Smartphone Samsung Galaxy Note 20 256GB 5G Wi-Fi Tela 6.7'' Dual Chip 8GB RAM Câmera Tripla + Selfie 10MP - Mystic Bronze,35.0,"3.362,79",https://www.americanas.com.br/produto/1962216945?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f503d10cc79e88b866740be&buyboxToken=smartbuybox-acom-v2-d53cb934-b488-4022-b4cf-017790a02dfb-2021-10-12 17:15:05-0300
Smartphone Samsung Galaxy S21 Ultra 256GB 5G Wi-Fi Tela 6.8'' Dual Chip 12GB RAM Câmera Quádrupla + Selfie 40MP - Preto,60.0,"6.479,99",https://www.americanas.com.br/produto/2810434741?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6023bea40c07044266955bbb&buyboxToken=smartbuybox-acom-v2-2c644b5b-9952-4306-8f7e-af55c310f615-2021-10-12 17:12:05-0300
Smartphone Samsung Galaxy A51 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 32MP - Cinza,78.0,"2.099,00",https://www.americanas.com.br/produto/1803603251?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f47a6a1cc79e88b86a0673c&buyboxToken=smartbuybox-acom-v2-be8ec739-4eca-4d61-b981-8005baf7534e-2021-10-12 17:10:53-0300
"Smartphone Samsung Galaxy A03s 64GB 4G Wi-Fi Tela 6,5'' Dual Chip 4GB RAM Câmera Tripla + Selfie 5MP - Preto",0.0,"929,05",https://www.americanas.com.br/produto/3687308545?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612cc3d909c351890d3d8bf0&buyboxToken=smartbuybox-acom-v2-dd6d3563-bf23-4586-9122-186763d0cde1-2021-10-12 17:15:05-0300
Smartphone Motorola Moto G9 Play 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Tripla + Selfie 8MP - Rosa Quartzo,332.0,"1.399,00",https://www.americanas.com.br/produto/1966162753?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f9306b81b186381b50bb155&buyboxToken=smartbuybox-acom-v2-cb4a11ca-675f-4b9c-bc76-3fd74affa4b3-2021-10-12 17:15:05-0300
